Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4339,PR,San Juan (Municipio),SAN JUAN,975,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,976,10,$718.88 ,5,"$3,594.42 ",3,2,0,0,0,2,"$1,053.00 ",$0 ,$553 ,$500 ,2,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,978,2,"$5,035.60 ",2,"$10,071.19 ",1,0,1,0,0,1,"$9,611.29 ","$5,518 ",$0 ,"$4,094 ",1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,979,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,981,1,$27.30 ,1,$27.30 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,983,1,"$4,612.50 ",1,"$4,612.50 ",0,1,0,0,0,1,"$2,559.00 ",$0 ,$918 ,"$1,641 ",1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,984,3, $-   ,2, $-   ,2,0,0,0,0,2,"$1,553.00 ",$0 ,$553 ,"$1,000 ",2,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,985,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,987,2, $-   ,2, $-   ,2,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,992,1,$99.69 ,1,$99.69 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,9915,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,9921,1, $-   ,1, $-   ,1,0,0,0,0,1,"$1,053.00 ",$0 ,$553 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,9924,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,9926,1,$619.28 ,1,$619.28 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,20191,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,20436,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,21077,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,27534,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,33924,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN,99615,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,0,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,901,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,907,2,$267.91 ,2,$535.82 ,1,1,0,0,0,2,$984.86 ,$0 ,$0 ,$985 ,2,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,908,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,909,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,911,2, $-   ,2, $-   ,2,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,912,4,$203.34 ,4,$813.36 ,2,2,0,0,0,1,$484.86 ,$0 ,$0 ,$485 ,1,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,915,18,$945.11 ,15,"$14,176.71 ",5,10,0,0,0,6,"$9,516.02 ",$196 ,"$2,389 ","$6,931 ",6,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,917,15,$924.09 ,11,"$10,165.03 ",8,3,0,0,0,4,"$10,267.02 ","$7,608 ","$1,659 ","$1,000 ",4,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,918,4,$174.77 ,3,$524.30 ,2,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,920,9,$24.08 ,6,$144.46 ,5,1,0,0,0,2,"$1,000.00 ",$0 ,$0 ,"$1,000 ",2,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,921,25,$233.14 ,16,"$3,730.21 ",11,5,0,0,0,12,"$8,821.26 ","$3,391 ","$1,930 ","$3,500 ",12,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,923,10,$295.82 ,7,"$2,070.75 ",3,4,0,0,0,4,"$2,607.69 ",$555 ,$553 ,"$1,500 ",4,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,924,30,$482.21 ,19,"$9,162.08 ",11,8,0,0,0,7,"$9,024.67 ","$4,007 ","$1,106 ","$3,911 ",7,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,925,2, $-   ,1, $-   ,1,0,0,0,0,1,"$1,053.00 ",$0 ,$553 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,926,74,$962.42 ,51,"$49,083.28 ",33,17,0,1,0,24,"$25,830.33 ","$11,662 ","$3,873 ","$10,295 ",24,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,927,4,$691.72 ,4,"$2,766.89 ",2,2,0,0,0,1,$381.12 ,$381 ,$0 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,928,1,"$1,895.20 ",1,"$1,895.20 ",0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,929,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,936,1,"$2,006.46 ",1,"$2,006.46 ",0,1,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SANJUAN,976,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAND,926,1, $-   ,1, $-   ,1,0,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUANN,915,2,"$1,365.71 ",2,"$2,731.42 ",1,1,0,0,0,2,"$1,891.47 ",$0 ,$0 ,"$1,891 ",2,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN OR,926,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN P,926,1,$456.00 ,1,$456.00 ,0,1,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,909,1, $-   ,1, $-   ,1,0,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,917,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,918,3,$435.29 ,2,$870.57 ,1,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,920,2,$405.69 ,2,$811.38 ,1,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,921,8,$195.95 ,6,"$1,175.71 ",3,3,0,0,0,2,"$1,000.00 ",$0 ,$0 ,"$1,000 ",2,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,923,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,924,7,$291.22 ,7,"$2,038.56 ",4,3,0,0,0,4,"$3,029.96 ",$667 ,$0 ,"$2,363 ",4,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,926,14,$307.73 ,10,"$3,077.31 ",6,4,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PR,927,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SANJUAN PR,920,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO EICO,926,1, $-   ,1, $-   ,1,0,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,907,1, $-   ,1, $-   ,1,0,0,0,0,1,$959.00 ,$0 ,$459 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,909,1,$596.03 ,1,$596.03 ,0,1,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,911,1,"$3,010.70 ",1,"$3,010.70 ",0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,915,4,$288.79 ,3,$866.38 ,2,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,917,1,"$1,199.46 ",1,"$1,199.46 ",0,1,0,0,0,1,"$1,084.48 ",$0 ,$0 ,"$1,084 ",1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,920,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,921,8,$316.54 ,4,"$1,266.17 ",3,1,0,0,0,3,"$2,606.00 ",$0 ,"$1,106 ","$1,500 ",3,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,923,8,$181.30 ,8,"$1,450.36 ",6,2,0,0,0,2,$684.00 ,$0 ,$459 ,$225 ,2,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,924,8,$459.94 ,7,"$3,219.56 ",4,3,0,0,0,3,"$1,767.71 ",$0 ,$0 ,"$1,768 ",3,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,926,11,$392.56 ,11,"$4,318.16 ",8,3,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN PUERTO RICO,927,2, $-   ,2, $-   ,2,0,0,0,0,1,$918.00 ,$0 ,$918 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SANJUAN PUERTORICO,923,1,$484.86 ,1,$484.86 ,0,1,0,0,0,1,$484.86 ,$0 ,$0 ,$485 ,1,0,0,0
4339,PR,San Juan (Municipio),SANJUANPUERTORICO,924,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN RIO PIEDRAS,921,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN RIO PIEDRAS,926,3,$732.85 ,3,"$2,198.55 ",2,1,0,0,0,1,"$2,667.60 ","$1,750 ",$918 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN RIOPIEDRAS,926,1,"$5,036.82 ",1,"$5,036.82 ",0,1,0,0,0,1,"$3,007.62 ","$3,008 ",$0 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN RIO PIEDRAS PUERT,924,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN SAN,926,1,$216.60 ,1,$216.60 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN SANTURCE,909,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN SOUTH,926,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUAN VILLA PALMERA,915,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUN,909,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUN,918,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUN,926,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUNA,923,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUNA,926,3,"$6,291.39 ",3,"$18,874.16 ",2,0,1,0,0,1,"$20,470.01 ","$11,193 ","$1,848 ","$7,429 ",0,1,0,0
4339,PR,San Juan (Municipio),SAN JUNA PUERTO RICO,915,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUQN,926,1,"$2,542.99 ",1,"$2,542.99 ",0,1,0,0,0,1,"$1,081.49 ",$581 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUSN,920,1,$299.07 ,1,$299.07 ,0,1,0,0,0,1,"$1,243.00 ",$0 ,$743 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN JUSN,923,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUUAN,921,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN JUUAN,926,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN LORENZO,754,1,"$162,502.02 ",1,"$162,502.02 ",0,0,0,0,1,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SANN JUAN,924,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANNJUAN,915,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANNJUAN,920,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN NUA,926,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN NUAN,926,2, $-   ,2, $-   ,2,0,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SANTA MARIA SAN JUAN,927,1, $-   ,1, $-   ,1,0,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SANTIAGO IGLESIAS,921,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SANTRUCE,915,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANTUCE,911,1,$667.72 ,1,$667.72 ,0,1,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN TULSE ,907,1,"$1,813.59 ",1,"$1,813.59 ",0,1,0,0,0,1,"$3,299.58 ",$449 ,"$1,486 ","$1,365 ",1,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,0,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,794,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,902,1,$727.29 ,1,$727.29 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,907,74,"$1,277.99 ",54,"$69,011.40 ",21,32,1,0,0,36,"$79,489.11 ","$36,777 ","$11,068 ","$31,644 ",34,2,0,0
4339,PR,San Juan (Municipio),SANTURCE,908,4,$214.63 ,3,$643.90 ,2,1,0,0,0,1,$527.33 ,$0 ,$0 ,$527 ,1,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,909,47,"$6,970.03 ",32,"$223,040.84 ",16,14,1,0,1,19,"$100,880.08 ","$62,574 ","$12,365 ","$25,941 ",15,3,1,1
4339,PR,San Juan (Municipio),SANTURCE,911,48,$845.82 ,32,"$27,066.15 ",11,21,0,0,0,20,"$22,575.41 ","$5,311 ","$6,814 ","$10,451 ",20,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,912,59,"$1,367.59 ",33,"$45,130.60 ",11,21,1,0,0,26,"$50,787.80 ","$23,432 ","$10,323 ","$17,032 ",25,1,0,0
4339,PR,San Juan (Municipio),SANTURCE,913,2,"$2,684.45 ",2,"$5,368.90 ",1,1,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,914,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,915,219,"$2,777.87 ",161,"$447,237.82 ",53,102,4,1,1,102,"$280,526.51 ","$147,267 ","$32,315 ","$100,944 ",97,4,1,1
4339,PR,San Juan (Municipio),SANTURCE,916,3,"$1,217.16 ",3,"$3,651.48 ",2,1,0,0,0,2,"$5,810.47 ","$1,661 ","$1,659 ","$2,490 ",2,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,917,2,"$4,439.82 ",2,"$8,879.64 ",1,1,0,0,0,1,"$9,797.64 ","$7,358 ",$918 ,"$1,522 ",1,0,0,0
4339,PR,San Juan (Municipio),SANTURCE,924,2, $-   ,2, $-   ,2,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANTURCES,912,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANTURCE SAN JUAN,912,1, $-   ,1, $-   ,1,0,0,0,0,1,"$1,053.00 ",$0 ,$553 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SANTURCE SAN JUAN,915,3,$709.67 ,3,"$2,129.02 ",2,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SANTURCE SJ PERTO RICO,916,1,"$16,540.66 ",1,"$16,540.66 ",0,0,1,0,0,1,"$9,424.93 ","$9,425 ",$0 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SAN TURSE,909,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN TURSE,915,1, $-   ,1, $-   ,1,0,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SANTURSE,907,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SAN UAN,925,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SECTOR CANTERA SAN JUAN,915,1,$312.04 ,1,$312.04 ,0,1,0,0,0,1,$312.04 ,$312 ,$0 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SECTOR HOYO I SAN JUAN,926,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SJ,923,3,$68.76 ,3,$206.28 ,2,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SJ,924,2,$417.58 ,2,$835.16 ,1,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SJ,926,3,"$3,834.04 ",3,"$11,502.12 ",1,2,0,0,0,2,"$11,148.15 ","$6,450 ",$918 ,"$3,780 ",1,1,0,0
4339,PR,San Juan (Municipio),SJ,927,2,$326.82 ,2,$653.64 ,1,1,0,0,0,2,"$2,106.00 ",$0 ,"$1,106 ","$1,000 ",2,0,0,0
4339,PR,San Juan (Municipio),SN JUAN,924,1, $-   ,1, $-   ,1,0,0,0,0,1,$553.00 ,$0 ,$553 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),SN JUAN,926,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SN JUAN,927,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),SSN JUAN,918,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),SSN JUAN,921,2, $-   ,2, $-   ,2,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),TOA BAJA,907,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),TOA BAJA,915,1, $-   ,1, $-   ,1,0,0,0,0,1,"$1,053.00 ",$0 ,$553 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),TOA BAJA,940,1,"$1,170.00 ",1,"$1,170.00 ",0,1,0,0,0,1,"$1,588.01 ",$670 ,$918 ,$0 ,1,0,0,0
4339,PR,San Juan (Municipio),TOA BAJA,949,1,$437.22 ,1,$437.22 ,0,1,0,0,0,1,$330.99 ,$0 ,$0 ,$331 ,1,0,0,0
4339,PR,San Juan (Municipio),TOA BAJA,951,1,"$1,720.32 ",1,"$1,720.32 ",0,1,0,0,0,1,"$1,693.64 ",$0 ,$0 ,"$1,694 ",1,0,0,0
4339,PR,San Juan (Municipio),TOWN PARK,924,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),TRASTALLERES SANTURCE,907,1,"$2,996.58 ",1,"$2,996.58 ",0,1,0,0,0,1,"$4,982.57 ",$63 ,"$1,486 ","$3,434 ",1,0,0,0
4339,PR,San Juan (Municipio),TRUJ ALTO,926,1,$993.91 ,1,$993.91 ,0,1,0,0,0,1,$510.25 ,$0 ,$0 ,$510 ,1,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALT,975,1,$571.07 ,1,$571.07 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,917,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,925,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,926,64,"$4,051.38 ",53,"$214,723.20 ",26,25,1,0,1,18,"$66,907.02 ","$44,114 ","$3,581 ","$19,212 ",16,1,1,1
4339,PR,San Juan (Municipio),TRUJILLO ALTO,927,1,"$10,811.51 ",1,"$10,811.51 ",0,0,1,0,0,1,"$11,917.51 ","$4,683 ","$1,106 ","$6,128 ",0,1,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,928,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,935,1,"$24,564.04 ",1,"$24,564.04 ",0,0,0,1,0,1,"$25,982.04 ","$20,994 ",$918 ,"$4,070 ",0,0,1,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,936,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,937,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,967,1,$109.50 ,1,$109.50 ,0,1,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,975,3,"$3,758.83 ",2,"$7,517.66 ",1,1,0,0,0,1,"$2,718.13 ","$2,518 ",$0 ,$200 ,1,0,0,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,976,79,"$3,970.53 ",72,"$285,878.51 ",21,48,1,0,2,41,"$132,929.21 ","$88,195 ","$12,701 ","$32,033 ",38,2,1,0
4339,PR,San Juan (Municipio),TRUJILLO ALTO,978,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),TRUJUILLO ALTO,926,1,"$4,307.12 ",1,"$4,307.12 ",0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4339,PR,San Juan (Municipio),URBANIZACION CROWN HILLS,926,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
